title,artist,bpm,energy,danceability,loudness,valence,acousticness,speechiness,instrumentalness
Where the Party At,Jagged Edge,0.4728827997444453,0.629500580720093,0.5300261096605744,0.6986518636003173,0.8799294998898437,0.32457090617975737,0.4204403822185293,0.0
Angel,Shaggy,0.7642152339035992,0.7514518002322881,0.7180156657963447,0.899957298847069,0.8215465961665567,0.12141858958886267,0.3207312006647279,0.0
Angel,Rayvon,0.12609498118832968,0.0,0.06266318537859006,0.24961873970597215,0.00154218990967174,1.0,0.02991275446614043,0.0014378378378378377
Ride wit Me,Nelly,0.27684389862994246,0.6747967479674798,0.8616187989556137,0.6833404501921552,0.7279136373650583,0.06445216679224064,0.05027004570004155,1.9459459459459456e-06
Follow Me,Uncle Kracker,0.2991268545467452,0.5412311265969802,0.8185378590078329,0.7932654181662906,0.9416170962767132,0.45965672494380594,0.013502285002077272,0.0
Peaches & Cream,112,1.0000000000000002,0.48548199767711975,0.6736292428198434,0.6920636857195145,0.7862965410883456,0.009234529401323736,0.6738678853344412,0.0
Drive,Incubus,0.19655710939163767,0.7816492450638793,0.5939947780678851,0.6314890502043555,0.666226040978189,0.058797411588164185,0.02575820523473203,0.013081081081081079
What Would You Do?,City High,0.23426563498260805,0.7839721254355402,0.7088772845953003,0.6577807600805223,0.8490857016964091,0.2711648848079242,0.4142085583714167,0.0
Lady Marmalade,Christina Aguilera,0.3338255128842195,0.8037166085946574,0.7362924281984334,0.854816080034161,0.6364838070059484,0.019318842848593407,0.06751142501038637,5.6e-06
Lady Marmalade,Lil' Kim,0.3346205721587279,0.3240418118466899,0.89556135770235,0.3813822973220278,0.8645076007931263,0.0018728758671279135,0.027004570004154557,0.2659459459459459
Lady Marmalade,Mýa,0.3346205721587279,0.3240418118466899,0.89556135770235,0.3813822973220278,0.8645076007931263,0.0018728758671279135,0.027004570004154557,0.2659459459459459
Lady Marmalade,Pink,0.3346205721587279,0.3240418118466899,0.89556135770235,0.3813822973220278,0.8645076007931263,0.0018728758671279135,0.027004570004154557,0.2659459459459459
Ms. Jackson,Outkast,0.22767090225030168,0.7979094076655053,0.8524804177545693,0.716525346184347,0.607843137254902,0.1496923656092449,0.5097631906938097,0.0
Love Don't Cost a Thing,Jennifer Lopez,0.24633349897068219,0.8397212543554007,0.7780678851174936,0.7672177148783017,0.687155761180877,0.003139959903596896,0.09783963439966763,3.827027027027026e-06
The Way You Love Me,Faith Hill,0.2776602541350181,0.6933797909407665,0.5704960835509139,0.6415543219666932,0.7411324080193875,0.13293753537494432,0.024096385542168683,0.0
He Loves U Not,Dream,0.6603393199403707,0.9372822299651569,0.6945169712793734,0.7224425059476607,0.5990306234853493,0.09890428646152125,0.38512671375155794,2.9189189189189184e-06
Butterfly,Crazy Town,0.2883935543408816,0.8037166085946574,0.7127937336814621,0.8248642713353261,0.6034368803701256,0.0013283438845131442,0.11923556294142086,0.00015351351351340536
Put It on Me,Ja Rule,0.21483637396180882,0.7793263646922184,0.8368146214099219,0.7916793753431344,0.803921568627451,0.002459294925328434,0.29372663066057336,0.0
Put It on Me,Vita,0.23848228863491167,0.49128919860627185,0.3798955613577023,0.614408589031904,0.33575677461996034,0.06790785052806514,0.7050270045700041,0.0
Family Affair,Mary J. Blige,0.21304039185064244,0.5017421602787457,0.9412532637075719,0.8504849630940036,1.0,0.13817341982316328,0.04424594931449939,4.4540540540540534e-05
I Hope You Dance,Lee Ann Womack,0.6275431248668986,0.37630662020905925,0.2545691906005222,0.49197828341365224,0.23551443049129767,0.06612764981567071,0.012255920232654753,0.0
South Side,Moby,0.2432881379995741,0.70267131242741,0.5496083550913838,0.6173366680900385,0.4282881692002644,0.010836710042478732,0.03842958039052763,0.048864864864864854
South Side,Gwen Stefani,0.2428480159011855,0.429732868757259,0.4347258485639687,0.4920392850606967,0.320334875523243,0.004312798019997938,0.019941836310760283,0.0881081081081081
Don't Tell Me,Madonna,0.26328529850216514,0.5795586527293844,0.6644908616187991,0.6316110534984445,0.6805463758537125,0.05251435025030146,0.07436643124221022,0.0009999999999998916
Get Ur Freak On,Missy Elliott,0.8163129126144673,0.7328687572590011,0.7924281984334205,0.5077167083511256,0.7477417933465522,0.5580913525703219,0.46406314914831737,0.11675675675675674
Crazy,K-Ci & JoJo,0.3780222900546603,0.6144018583042974,0.6357702349869453,0.810833892515098,0.42608504075787623,0.10330242939802514,0.004777731616119656,0.0
Fill Me In,Craig David,0.49419322779867964,0.7259001161440186,0.6422976501305484,0.6533886414933203,0.8435778805904386,0.39368458089624736,0.02679684254258413,0.010281081081081079
Someone to Call My Lover,Janet Jackson,0.4614822176474765,0.9233449477351916,0.7154046997389034,0.8228512169828586,0.9625468164794009,0.15073954249888868,0.04113003739094309,0.00107027027027027
With Arms Wide Open,Creed,0.5393341378575993,0.4878048780487806,0.28720626631853785,0.5660952845726834,0.08790482485128884,0.004396572171169441,0.013710012463647697,0.000962162162162162
Case of the Ex (Whatcha Gonna Do),Mýa,0.24934336622417835,0.6562137049941928,0.762402088772846,0.791252363813823,0.3225380039656312,0.07188712270871153,0.03572912339011218,0.00010097297297297295
All or Nothing,O-Town,0.45429119045928873,0.38792102206736356,0.5887728459530026,0.7754529372293053,0.17052214144084601,0.2743064154768556,0.009347735770668886,0.0
Kryptonite,3 Doors Down,0.2564988996947541,0.8664343786295006,0.4634464751958225,0.7310437381809309,0.5307336417713153,0.006899324937418092,0.010386373078520986,1.189189189189189e-05
Fiesta,R. Kelly,0.2126783559310002,0.4274099883855982,0.9530026109660577,0.738973952296712,0.8204450319453624,0.010731992353514352,0.3290402991275446,0.0
When It's Over,Sugar Ray,0.26314332363171716,0.761904761904762,0.633159268929504,0.7271396327700849,0.9603436880370126,0.04047181601939791,0.059410054009140026,0.0
Jaded,Aerosmith,0.39119045928870594,0.867595818815331,0.42819843342036557,0.8061977673397183,0.6717338620841595,0.004270910944412186,0.05670959700872456,2.0864864864864863e-05
Promise,Jagged Edge,0.4623127706395969,0.521486643437863,0.7323759791122716,0.7479411944122492,0.6441947565543071,0.14236212738173842,0.13211466555878687,0.0
Missing You,Case,0.16635195570384048,0.5342624854819976,0.5509138381201044,0.6877935704264015,0.7213042520378938,0.29839148393866266,0.06584960531782302,0.0
Differences,Ginuwine,0.0,0.5516840882694541,0.4856396866840732,0.7999755993411822,0.39854593522802384,0.33294832129690766,0.06688824262567512,0.0
This I Promise You,NSYNC,0.7318733584155606,0.5435540069686411,0.4699738903394257,0.6962117977185385,0.44591319673936997,0.370646689324084,0.01931865392604902,0.0
Izzo (H.O.V.A.),Jay-Z,0.15287144175480943,0.8420441347270615,0.5587467362924282,0.8321234673336181,0.7003745318352061,0.018585819025842755,0.661404237640216,0.0001362162162162162
Superwoman Pt. II,Lil' Mo,0.23311563853197986,0.49012775842044143,0.7545691906005223,0.7630696028792778,0.6430931923331131,0.29943866082830645,0.15870378063980062,0.0
Crazy for This Girl,Evan and Jaron,0.2206857386242635,0.9372822299651569,0.34856396866840733,0.746111145000915,0.3842256003525006,0.00045604553543976455,0.02991275446614043,6.151351351351351e-05
Nobody Wants to Be Lonely,Ricky Martin,0.26957478526300843,0.8536585365853658,0.5809399477806789,0.7730128713475264,0.5825071601674379,0.006009224581220873,0.07810552555047777,0.008972972972972972
I Just Wanna Love U (Give It 2 Me),Jay-Z,0.25381557464328813,0.9326364692218352,0.7963446475195823,0.7666076984078571,0.814937210839392,0.3151463141729633,0.449522226838388,1.0064864864864863e-05
One Minute Man,Missy Elliott,0.21979839568396392,0.6387921022067364,0.5639686684073107,0.5656682730433722,0.560475875743556,0.02780097565470808,0.6343996676360615,3.2108108108108103e-06
Danger (Been So Long),Mystikal,0.24911620643146165,0.8617886178861789,0.9530026109660577,0.7476971878240714,0.7235073804802821,0.22090039410502244,0.4038221852928957,2.7999999999999996e-05
Only Time,Enya,0.14145666217079572,0.15098722415795587,0.2976501305483029,0.24083450253156846,0.16721744877726372,0.8806218345806084,0.013502285002077272,0.7145945945945945
I Do!!,Toya,0.6629374600695679,0.5389082462253194,0.7715404699738904,0.6015982431525652,0.9350077109495485,0.08989856521058467,0.08142916493560447,0.0023351351351351348
Never Had a Dream Come True,S Club 7,0.426315042237524,0.4819976771196284,0.5861618798955615,0.7383639358262674,0.41066314166115886,0.5319119303292272,0.009347735770668886,0.0
Stranger in My House,Tamia,0.4050827003620359,0.5598141695702671,0.6344647519582246,0.7800280607576404,0.15950649922890506,0.10780529002349343,0.012671375155795597,0.0
Irresistible,Jessica Simpson,0.21389933981685244,0.9837398373983739,0.612271540469974,0.9094735557860063,0.6893588896232652,0.029162305611245005,0.06273369339426672,8.918918918918918e-05
Heard It All Before,Sunshine Anderson,0.24188968552566198,0.9361207897793264,0.6618798955613578,0.8224852071005918,0.6794448116325182,0.06424273141431189,0.3996676360614873,0.0
The Space Between,Dave Matthews Band,0.7606729608859233,0.7096399535423926,0.28198433420365543,0.6962727993655828,0.16060806345009915,0.04926810189240572,0.016410469464063146,0.0
There You'll Be,Faith Hill,0.4695463902889188,0.47967479674796754,0.17624020887728464,0.6395412676142256,0.11103767349636487,0.5193458076535018,0.014956377233070223,0.0
Love,Musiq Soulchild,0.2616738837225811,0.3089430894308943,0.4947780678851176,0.47416580247666695,0.3060145406477198,0.3580805666483586,0.05463232239302036,0.0
No More (Baby I'ma Do Right),3LW,0.18497195996308663,0.7015098722415796,0.6932114882506527,0.6473494784359178,0.7708746419916281,0.10675811313384964,0.08205234732031576,4.756756756756756e-06
